mean,bias,CI,miss_percent,std,accuracy_a,accuracy_b
0.09557797653958944,-0.0007823046554896601,"(0.09413591367480553, 0.09702003940437334)",0.4007029876977153,0.013538314182111658,0.883495145631068,0.9181286549707602
0.09532758522727272,-0.0010326959678063768,"(0.09383399641520251, 0.09682117403934293)",0.38137082601054484,0.014248009792288489,0.8773584905660378,0.9239766081871345
0.09552291793313071,-0.0008373632619483873,"(0.09398790341556855, 0.09705793245069287)",0.421792618629174,0.014153272912744768,0.9292929292929293,0.9239766081871345
0.09477442136498515,-0.001585859830093947,"(0.09332882689563855, 0.09622001583433175)",0.4077328646748682,0.013491062838942828,0.9411764705882353,0.9298245614035088
0.095338,-0.0010222811950790917,"(0.09386423400351741, 0.0968117659964826)",0.3936731107205624,0.013917438922545725,0.9615384615384616,0.9298245614035088
0.09484140762463344,-0.001518873570445653,"(0.09340811210845221, 0.09627470314081468)",0.4007029876977153,0.013456004927206312,0.941747572815534,0.9181286549707602
0.09490979591836735,-0.001450485276711752,"(0.09343304296193, 0.09638654887480469)",0.39718804920913886,0.013904878134062923,0.912621359223301,0.9122807017543859
0.09480234756097561,-0.0015579336341034894,"(0.0933956058713664, 0.09620908925058481)",0.4235500878734622,0.012950686979803911,0.9090909090909091,0.9181286549707602
0.09512668604651163,-0.0012335951485674679,"(0.09364906668753954, 0.09660430540548372)",0.3954305799648506,0.013933446935508973,0.9326923076923077,0.9239766081871345
0.09459463556851312,-0.001765645626565976,"(0.09312760447011384, 0.0960616666669124)",0.39718804920913886,0.01381333861781105,0.941747572815534,0.9298245614035088
0.09526226865671641,-0.0010980125383626832,"(0.09386747621877695, 0.09665706109465588)",0.4112478031634446,0.012977986667875707,0.9207920792079208,0.9122807017543859
0.09499541547277936,-0.0013648657222997407,"(0.09361194308325521, 0.0963788878623035)",0.3866432337434095,0.013140808232018282,0.9523809523809523,0.935672514619883
0.09556039156626507,-0.0007998896288140267,"(0.09404567745906446, 0.09707510567346568)",0.4165202108963093,0.01403009894053702,0.95,0.9298245614035088
0.09479466076696165,-0.001565620428117448,"(0.09336847809600668, 0.09622084343791662)",0.40421792618629176,0.013349623893377658,0.9215686274509803,0.9298245614035088
0.09597472622478385,-0.0003855549702952432,"(0.09458944006050014, 0.09736001238906757)",0.39015817223198596,0.01312001529334714,0.9428571428571428,0.9181286549707602
0.09464261127596439,-0.001717669919114706,"(0.09317016861053336, 0.09611505394139543)",0.4077328646748682,0.013741624603094514,0.9215686274509803,0.9415204678362573
0.09583855072463769,-0.0005217304704414061,"(0.09433807188287248, 0.0973390295664029)",0.3936731107205624,0.014169700403374876,0.9326923076923077,0.935672514619883
