mean,bias,CI,miss_percent,std,accuracy_a,accuracy_b
0.0926509958506224,-0.003709285344456692,"(0.09094513246358576, 0.09435685923765905)",0.5764499121265377,0.013443399675583655,0.9315068493150684,0.9064327485380117
0.09440393162393161,-0.0019563495711474865,"(0.09269107547114204, 0.09611678777672118)",0.5887521968365553,0.013299001508698007,0.9154929577464789,0.9239766081871345
0.09318438356164385,-0.0031758976334352457,"(0.09131816658407242, 0.09505060053921528)",0.6151142355008787,0.014012588539487494,0.9090909090909091,0.9122807017543859
0.09300195020746888,-0.0033583309876102224,"(0.09124432476189283, 0.09475957565304492)",0.5764499121265377,0.013851320993471238,0.9452054794520548,0.9239766081871345
0.0927942672413793,-0.0035660139536997926,"(0.09115157692788685, 0.09443695755487176)",0.5922671353251318,0.01269902189290569,0.9714285714285714,0.9064327485380117
0.0920845569620253,-0.004275724233053793,"(0.0903665081369621, 0.0938026057870885)",0.5834797891036907,0.013425445654074683,0.9444444444444444,0.9239766081871345
0.0924923076923077,-0.0038679735027714046,"(0.09075297499945417, 0.09423164038516121)",0.5887521968365553,0.013504571337595845,0.8732394366197183,0.9005847953216374
0.09237071090047394,-0.0039895702946051576,"(0.09067606935187389, 0.09406535244907399)",0.6291739894551845,0.012487079988334787,0.890625,0.9122807017543859
0.093334406779661,-0.0030258744154181005,"(0.09151719408002006, 0.09515161947930194)",0.5852372583479789,0.014170046504668375,0.9577464788732394,0.935672514619883
0.09203950672645739,-0.00432077446862171,"(0.09028374300174052, 0.09379527045117425)",0.6080843585237259,0.013304432582119457,0.9402985074626866,0.9122807017543859
0.09286156779661016,-0.003498713398468939,"(0.09115996365612272, 0.0945631719370976)",0.5852372583479789,0.013268567740038102,0.9295774647887324,0.9181286549707602
0.09330485106382978,-0.003055430131249315,"(0.09159812685029295, 0.09501157527736662)",0.5869947275922671,0.013279972786919142,0.9436619718309859,0.9064327485380117
0.09303818548387097,-0.003322095711208131,"(0.0913989125732981, 0.09467745839444383)",0.5641476274165202,0.013106774075023784,0.9333333333333333,0.9298245614035088
0.09327256756756758,-0.003087713627511521,"(0.09153904849339348, 0.09500608664174168)",0.6098418277680141,0.013106061296172618,0.9402985074626866,0.9122807017543859
0.09409228448275862,-0.0022679967123204747,"(0.092255954948416, 0.09592861401710125)",0.5922671353251318,0.014195973987103833,0.9285714285714286,0.9239766081871345
0.09214529147982062,-0.00421498971525848,"(0.09040827177471086, 0.09388231118493037)",0.6080843585237259,0.013162398354125087,0.9104477611940298,0.9005847953216374
0.09262655601659751,-0.003733725178481584,"(0.09094108470796769, 0.09431202732522734)",0.5764499121265377,0.013282695798402171,0.9178082191780822,0.9122807017543859
0.09313246808510638,-0.0032278131099727214,"(0.09154888625113028, 0.09471604991908247)",0.5869947275922671,0.012321805417807854,0.971830985915493,0.9122807017543859
