mean,bias,CI,miss_percent,std,accuracy_a,accuracy_b
0.09513736263736265,-0.0012229185577164459,"(0.09358818804015728, 0.09668653723456802)",0.5202108963093146,0.013001602630442232,0.9512195121951219,0.9239766081871345
0.0940221590909091,-0.002338122104170004,"(0.09235760799566843, 0.09568671018614976)",0.5360281195079086,0.013735607423415362,0.95,0.8888888888888888
0.09325767676767677,-0.0031026044274023307,"(0.09180840594246849, 0.09470694759288505)",0.4780316344463972,0.012691130587850343,0.9111111111111111,0.9122807017543859
0.09417553633217993,-0.002184744862899171,"(0.09256540705743513, 0.09578566560692472)",0.492091388400703,0.013906975161101277,0.9310344827586207,0.9181286549707602
0.09473739583333333,-0.0016228853617457628,"(0.0931394449354059, 0.09633534673126078)",0.4938488576449912,0.013777686544002622,0.9425287356321839,0.9122807017543859
0.09365,-0.0027102811950791006,"(0.09212459465153086, 0.09517540534846913)",0.47627416520210897,0.013380487552329592,0.9222222222222223,0.9181286549707602
0.09376528239202658,-0.0025949988030525145,"(0.0922356586947981, 0.09529490608925506)",0.4710017574692443,0.013485410178040152,0.967032967032967,0.9181286549707602
0.09334101503759398,-0.003019266157485115,"(0.09187933094210263, 0.09480269913308534)",0.5325131810193322,0.012107605628700927,0.8625,0.9239766081871345
0.09323223048327138,-0.003128050711807717,"(0.09174505824977847, 0.0947194027167643)",0.5272407732864675,0.01238864011752721,0.9259259259259259,0.9064327485380117
0.09441237458193981,-0.0019479066131392886,"(0.09288577605917346, 0.09593897310470616)",0.47451669595782076,0.013413587173180265,0.9777777777777777,0.9122807017543859
0.093713074204947,-0.0026472069901321005,"(0.09207108907661282, 0.09535505933328117)",0.5026362038664324,0.014032868486612393,0.9411764705882353,0.9239766081871345
0.09327338078291815,-0.003086900412160948,"(0.09166676289385656, 0.09487999867197974)",0.5061511423550088,0.013681584793365788,0.9529411764705882,0.9298245614035088
0.09480602649006623,-0.0015542547050128724,"(0.09326068921750925, 0.0963513637626232)",0.46924428822495606,0.013646739602071177,0.8791208791208791,0.8947368421052632
0.09360938628158845,-0.002750894913490648,"(0.09212705335991314, 0.09509171920326376)",0.5131810193321616,0.012532247533669827,0.9047619047619048,0.9122807017543859
0.09426405498281787,-0.002096226212261229,"(0.09275101132145518, 0.09577709864418056)",0.48857644991212656,0.013113952455978179,0.9772727272727273,0.9239766081871345
0.09349469178082191,-0.002865589414257186,"(0.09198148249184271, 0.09500790106980112)",0.4868189806678383,0.013138092889928872,0.9204545454545454,0.9298245614035088
0.0943423355263158,-0.002017945668763302,"(0.09278898849743002, 0.09589568255520158)",0.46572934973637964,0.013763186924883887,0.9021739130434783,0.9181286549707602
0.09419638596491228,-0.002163895230166815,"(0.09253670427638226, 0.0958560676534423)",0.4991212653778559,0.014234572595030123,0.9069767441860465,0.9239766081871345
0.09323113402061856,-0.003129147174460542,"(0.09168356521194301, 0.0947787028292941)",0.48857644991212656,0.01341319110451031,0.875,0.9239766081871345
