mean,bias,CI,miss_percent,std,accuracy_a,accuracy_b
0.09396123456790123,-0.002399046627177867,"(0.09262559222817267, 0.0952968769076298)",0.28822495606326887,0.01367308737169662,0.9426229508196722,0.9239766081871345
0.09394669975186103,-0.0024135814432180713,"(0.09273136459352084, 0.09516203491020121)",0.29173989455184535,0.01241054896644112,0.9504132231404959,0.9181286549707602
0.09349798004987532,-0.002862301145203777,"(0.09221875557587475, 0.09477720452387589)",0.29525483304042177,0.013030311456738131,0.9338842975206612,0.9298245614035088
0.09375749373433583,-0.002602787460743272,"(0.09240785253924946, 0.09510713492942219)",0.29876977152899825,0.013713048154321839,0.9083333333333333,0.9298245614035088
0.09348428934010153,-0.0028759918549775693,"(0.09224989626254483, 0.09471868241765823)",0.30755711775043937,0.012462752285584648,0.9495798319327731,0.9122807017543859
0.09408549878345498,-0.0022747824116241128,"(0.0928046312118611, 0.09536636635504887)",0.27768014059753954,0.013209705538782458,0.9193548387096774,0.9415204678362573
0.09336881443298967,-0.0029914667620894314,"(0.09206599773292326, 0.09467163113305607)",0.3181019332161687,0.013052411427350698,0.9145299145299145,0.9181286549707602
0.09338390625,-0.002976374945079102,"(0.09212882301977535, 0.09463898948022464)",0.3251318101933216,0.012508795291158002,0.9224137931034483,0.9005847953216374
0.09344556962025317,-0.0029147115748259234,"(0.09213759164535783, 0.09475354759514852)",0.30579964850615116,0.013222535998843004,0.9159663865546218,0.9122807017543859
0.09436955334987594,-0.001990727845203155,"(0.09311087437383596, 0.09562823232591593)",0.29173989455184535,0.012853159853046551,0.9173553719008265,0.9181286549707602
0.09306872122762148,-0.0032915599674576135,"(0.09178768044615948, 0.09434976200908349)",0.31282952548330406,0.012884079299126858,0.9745762711864406,0.9181286549707602
0.0941912351543943,-0.0021690460406847967,"(0.09298477681597062, 0.09539769349281799)",0.2601054481546573,0.012593660589446968,0.8661417322834646,0.9298245614035088
0.09323256157635469,-0.003127719618724406,"(0.09201827836889948, 0.09444684478380991)",0.28646748681898065,0.012446152773215653,0.8770491803278688,0.9239766081871345
0.09345595477386935,-0.0029043264212097464,"(0.09223074718697481, 0.09468116236076389)",0.30052724077328646,0.012433033515029982,0.9166666666666666,0.9239766081871345
0.09366007444168735,-0.0027002067533917484,"(0.09238277368018098, 0.09493737520319372)",0.29173989455184535,0.013043318574932568,0.9586776859504132,0.9239766081871345
0.09385085492227979,-0.002509426272799306,"(0.09251625764832831, 0.09518545219623127)",0.3216168717047452,0.013336085877795507,0.9568965517241379,0.9181286549707602
