mean,bias,CI,miss_percent,std,accuracy_a,accuracy_b
0.09472430131004367,-0.0016359798850354296,"(0.09351618705204572, 0.09593241556804162)",0.19507908611599298,0.013156517768590139,0.8985507246376812,0.9298245614035088
0.09459494623655913,-0.0017653349585199651,"(0.0934286242073559, 0.09576126826576237)",0.1827768014059754,0.01279860275102594,0.9214285714285714,0.9181286549707602
0.09460191629955948,-0.0017583648955196152,"(0.09339647777972934, 0.09580735481938962)",0.20210896309314588,0.013069621689627308,0.8978102189781022,0.9181286549707602
0.09444118025751073,-0.0019191009375683632,"(0.09328047990072295, 0.09560188061429852)",0.18101933216168717,0.01275067344212267,0.8928571428571429,0.9239766081871345
0.0948781818181818,-0.0014820993768972918,"(0.0936699375517596, 0.096086426084604)",0.20738137082601055,0.013056455202873652,0.8897058823529411,0.9239766081871345
0.09410714285714285,-0.00225313833793625,"(0.09294268992206813, 0.09527159579221757)",0.2126537785588752,0.012541092058858479,0.9111111111111111,0.9298245614035088
0.09460279069767441,-0.0017574904974046873,"(0.09338943031347986, 0.09581615108186896)",0.1687170474516696,0.013429419349320851,0.9154929577464789,0.9298245614035088
0.09461010775862069,-0.0017501734364584048,"(0.0934255956400445, 0.09579461987719688)",0.18453427065026362,0.012984153765896365,0.9357142857142857,0.935672514619883
0.09436824561403509,-0.0019920355810440077,"(0.09315928167611137, 0.09557720955195881)",0.19859402460456943,0.013136839885988206,0.948905109489051,0.9298245614035088
0.09445694196428571,-0.0019033392307933883,"(0.09324827863834703, 0.09566560529022439)",0.2126537785588752,0.013017235460693255,0.9185185185185185,0.9239766081871345
0.09432637969094923,-0.0020339015041298675,"(0.09317079894900916, 0.0954819604328893)",0.2038664323374341,0.012515172726286689,0.9338235294117647,0.9298245614035088
0.0944006100217865,-0.0019596711732925987,"(0.0931928656182532, 0.0956083544253198)",0.19332161687170474,0.01316691712641803,0.9130434782608695,0.9298245614035088
0.09422444444444444,-0.0021358367506346537,"(0.09304164994127447, 0.09540723894761442)",0.19332161687170474,0.012894911502185635,0.9202898550724637,0.9122807017543859
0.09427579957356078,-0.002084481621518322,"(0.09312152312406902, 0.09543007602305253)",0.1757469244288225,0.012721067812612145,0.9148936170212766,0.9239766081871345
0.09418700223713647,-0.0021732789579426287,"(0.09300228502906722, 0.09537171944520571)",0.21441124780316345,0.01274501126203903,0.9333333333333333,0.9298245614035088
0.09378498905908096,-0.0025752921359981362,"(0.09261975879905522, 0.0949502193191067)",0.1968365553602812,0.012675571029815485,0.9202898550724637,0.9181286549707602
0.09361190366972477,-0.0027483775253543258,"(0.09245686906028014, 0.0947669382791694)",0.23374340949033393,0.012271004766395702,0.9007633587786259,0.9298245614035088
0.09403683741648106,-0.0023234437785980416,"(0.09282147698357224, 0.09525219784938987)",0.210896309314587,0.013104042852604024,0.9259259259259259,0.9239766081871345
0.09449986486486486,-0.0018604163302142346,"(0.09329186286951356, 0.09570786686021616)",0.21968365553602812,0.012951584386888017,0.917910447761194,0.9298245614035088
0.09380022471910113,-0.0025600564759779704,"(0.09260862191240488, 0.09499182752579738)",0.2179261862917399,0.012790218547387225,0.8805970149253731,0.9239766081871345
0.0941537777777778,-0.002206503417301303,"(0.0929958472373372, 0.09531170831821839)",0.20913884007029876,0.012498803094391804,0.9259259259259259,0.9239766081871345
0.09451431965442765,-0.0018459615406514474,"(0.09329008398012346, 0.09573855532873184)",0.18629173989455183,0.01340504308092652,0.920863309352518,0.9239766081871345
0.09464417721518988,-0.001716103979889222,"(0.09349953137951701, 0.09578882305086274)",0.16695957820738136,0.012682343666094777,0.9020979020979021,0.9239766081871345
0.09427859060402685,-0.002081690591052246,"(0.09308739119968813, 0.09546979000836557)",0.21441124780316345,0.012814745763989869,0.8666666666666667,0.9239766081871345
0.09413031180400891,-0.0022299693910701884,"(0.09295479327598331, 0.0953058303320345)",0.210896309314587,0.012674466560022662,0.9259259259259259,0.9005847953216374
0.09418544086021506,-0.0021748403348640366,"(0.09304796327748424, 0.09532291844294588)",0.1827768014059754,0.012482079009957708,0.9,0.9239766081871345
0.09428719298245614,-0.0020730882126229616,"(0.09305615567195435, 0.09551823029295792)",0.19859402460456943,0.013376693493036012,0.8686131386861314,0.935672514619883
0.0944906507592191,-0.001869630435859998,"(0.09330682559392892, 0.09567447592450928)",0.18980667838312829,0.01293438425659803,0.9136690647482014,0.9181286549707602
0.09447399572649573,-0.001886285468583368,"(0.09328092124292912, 0.09566707021006234)",0.17750439367311072,0.013134555632602673,0.9432624113475178,0.9298245614035088
0.09403816371681417,-0.002322117478264926,"(0.0928699167098521, 0.09520641072377624)",0.2056239015817223,0.01263830291659914,0.9264705882352942,0.9239766081871345
0.09453876086956521,-0.0018215203255138868,"(0.09329765810605675, 0.09577986363307367)",0.19156414762741653,0.013545401762913013,0.9420289855072463,0.9181286549707602
0.09455758241758241,-0.0018026987774966835,"(0.09337323498503447, 0.09574192985013036)",0.20035149384885764,0.012855157704399295,0.8759124087591241,0.9239766081871345
0.09496711252653929,-0.001393168668539807,"(0.09374794985925204, 0.09618627519382654)",0.17223198594024605,0.013464933469827666,0.9014084507042254,0.9239766081871345
0.09451219088937093,-0.0018480903057081638,"(0.09330476830845456, 0.0957196134702873)",0.18980667838312829,0.01319220783572156,0.920863309352518,0.9239766081871345
0.0945,-0.001860281195079097,"(0.09327791894210885, 0.09572208105789115)",0.19507908611599298,0.0133086179940024,0.8478260869565217,0.9298245614035088
0.09457691810344827,-0.001783363091630824,"(0.09337369160426996, 0.09578014460262659)",0.18453427065026362,0.013189293410785275,0.8785714285714286,0.9181286549707602
0.09444865217391306,-0.0019116290211660392,"(0.09324908850000943, 0.09564821584781669)",0.19156414762741653,0.01309204393138869,0.927536231884058,0.935672514619883
0.09400777537796975,-0.0023525058171093433,"(0.09286235688995206, 0.09515319386598745)",0.18629173989455183,0.012542016622978967,0.9424460431654677,0.9181286549707602
0.09463172866520787,-0.0017285525298712245,"(0.09341442124053116, 0.09584903608988458)",0.1968365553602812,0.013242075198313705,0.9347826086956522,0.9298245614035088
0.09440993478260871,-0.0019503464124703829,"(0.09324671877336646, 0.09557315079185097)",0.19156414762741653,0.012695345337639491,0.9202898550724637,0.9298245614035088
0.09442231111111112,-0.0019379700839679825,"(0.09322643423874542, 0.09561818798347681)",0.20913884007029876,0.012908399105829405,0.8592592592592593,0.9298245614035088
0.09421152993348116,-0.002148751261597942,"(0.09301604916057221, 0.0954070107063901)",0.20738137082601055,0.012918531120865431,0.8897058823529411,0.9122807017543859
0.09442558620689656,-0.0019346949881825365,"(0.09320608159711202, 0.0956450908166811)",0.23550087873462214,0.01294097998460786,0.9465648854961832,0.9298245614035088
0.09415028761061947,-0.002209993584459627,"(0.09296126166789011, 0.09533931355334883)",0.2056239015817223,0.012863093121878104,0.8970588235294118,0.9298245614035088
0.09475259825327513,-0.0016076829418039673,"(0.09352624040390398, 0.09597895610264628)",0.19507908611599298,0.013355192796614556,0.9130434782608695,0.9298245614035088
0.09450788671023966,-0.0018523944848394397,"(0.09334898503020331, 0.09566678839027601)",0.19332161687170474,0.012634430210617444,0.9057971014492754,0.9239766081871345
0.09439453539823008,-0.001965745796849022,"(0.09318310804985874, 0.09560596274660141)",0.2056239015817223,0.013105435493460158,0.8897058823529411,0.9239766081871345
0.09450649890590809,-0.0018537822891710048,"(0.09328009857294182, 0.09573289923887436)",0.1968365553602812,0.013340989386217899,0.927536231884058,0.9064327485380117
0.09450905172413794,-0.001851229470941157,"(0.09333734335918013, 0.09568076008909575)",0.18453427065026362,0.01284380407832907,0.9285714285714286,0.9181286549707602
0.09431817987152033,-0.0020421013235587676,"(0.09317677155416239, 0.09545958818887827)",0.17926186291739896,0.012552260739974891,0.9078014184397163,0.9298245614035088
