mean,bias,CI,miss_percent,std,accuracy_a,accuracy_b,bias_perc,median,bias_median,bias_median_perc,iqr,bias_iqr,bias_iqr_perc,bias_std
0.09653606356968215,0.00017578237460305624,"(0.09506751172651447, 0.09800461541284984)",0.281195079086116,0.015108196658776413,0.9105691056910569,0.9181286549707602,0.0018242202328902404,0.09492,-0.0009499999999999925,0.00990925211223524,0.020769999999999997,0.0018399999999999944,0.09720021130480688,0.0010440685211027933
0.09645838630806845,9.810511298935509e-05,"(0.09502266621816796, 0.09789410639796894)",0.281195079086116,0.014770429499025899,0.9512195121951219,0.935672514619883,0.0010181073754936812,0.09594,7.000000000000062e-05,0.0007301554187962931,0.020640000000000006,0.0017100000000000032,0.09033280507131553,0.0007063013613522792
0.09658383292383291,0.00022355172875380969,"(0.09511547198609756, 0.09805219386156826)",0.28471001757469244,0.015069031991935888,0.9349593495934959,0.9181286549707602,0.0023199572062397216,0.09587,0.0,0.0,0.021455000000000002,0.0025249999999999995,0.1333861595351294,0.0010049038542622683
0.09620243523316063,-0.00015784596191846523,"(0.09471531301753724, 0.09768955744878402)",0.3216168717047452,0.014860205370876458,0.9482758620689655,0.9064327485380117,0.0016380811674771873,0.094625,-0.0012449999999999961,0.012986335662876772,0.02097249999999999,0.0020424999999999888,0.10789751716851498,0.0007960772332028382
0.09666360774818403,0.0003033265531049295,"(0.09521544878492734, 0.09811176671144071)",0.2741652021089631,0.014971506361393975,0.9354838709677419,0.9298245614035088,0.0031478379820296717,0.09594,7.000000000000062e-05,0.0007301554187962931,0.020280000000000006,0.001350000000000004,0.07131537242472287,0.0009073782237203551
0.09662710256410256,0.000266821369023465,"(0.09513356843756272, 0.0981206366906424)",0.3145869947275923,0.015001891965163619,0.9487179487179487,0.9298245614035088,0.002768997409661886,0.095115,-0.0007549999999999918,0.00787524773130272,0.020772500000000013,0.0018425000000000108,0.09733227680929797,0.0009377638274899996
0.09700783783783784,0.0006475566427587426,"(0.09555180748540555, 0.09846386819027013)",0.28471001757469244,0.01494248954611338,0.959349593495935,0.9239766081871345,0.006720161406002745,0.09597,0.00010000000000000286,0.0010430791697090109,0.020995,0.0020649999999999974,0.10908610670892747,0.0008783614084397606
0.09612608040201005,-0.00023420079306904484,"(0.09462412392458919, 0.09762803687943092)",0.30052724077328646,0.015241396985813394,0.95,0.9122807017543859,0.0024304702120462986,0.09489500000000001,-0.0009749999999999898,0.010170021904662457,0.021254999999999996,0.0023249999999999937,0.12282091917591091,0.001177268848139774
0.09611049751243782,-0.00024978368264128026,"(0.09464159761040411, 0.09757939741447152)",0.29349736379613356,0.014981122859982127,0.9421487603305785,0.9298245614035088,0.0025921850740098936,0.095,-0.0008699999999999958,0.00907478877646809,0.021315,0.0023849999999999982,0.1259904912836766,0.0009169947223085072
0.09763545012165449,0.001275168926575393,"(0.09617583446129999, 0.099095065782009)",0.27768014059753954,0.015053151083437607,0.9354838709677419,0.9181286549707602,0.013233345842918865,0.09797,0.0021000000000000046,0.02190466256388865,0.021315,0.0023849999999999982,0.1259904912836766,0.000989022945763987
0.09632041769041769,-3.9863504661410976e-05,"(0.09486307150951323, 0.09777776387132214)",0.28471001757469244,0.014955993215976548,0.9186991869918699,0.9122807017543859,0.0004136922824115494,0.09566,-0.00021000000000000185,0.002190466256388879,0.021154999999999993,0.002224999999999991,0.11753829899630167,0.0008918650783029287
0.09668879093198993,0.00032850973691082863,"(0.09520491713088178, 0.09817266473309808)",0.3022847100175747,0.01503885451086982,0.9416666666666667,0.9415204678362573,0.0034091820077379025,0.09639,0.0005200000000000066,0.00542401168248677,0.02033,0.0013999999999999985,0.07395668251452711,0.0009747263731962
0.09621231552162851,-0.00014796567345058687,"(0.09469769806343745, 0.09772693297981958)",0.3093145869947276,0.015272431494602784,0.9491525423728814,0.9298245614035088,0.0015355463020187113,0.09597,0.00010000000000000286,0.0010430791697090109,0.021750000000000005,0.002820000000000003,0.14896988906497638,0.0012083033569291642
0.09634658227848103,-1.3698916598067767e-05,"(0.0948421210522648, 0.09785104350469725)",0.30579964850615116,0.015208813224931545,0.907563025210084,0.9181286549707602,0.00014216351828960148,0.09462,-0.0012500000000000011,0.013038489621362273,0.021555000000000005,0.0026250000000000023,0.13866877971473862,0.001144685087257926
