mean,bias,CI,miss_percent,std,accuracy_a,accuracy_b,bias_perc,median,bias_median,bias_median_perc,iqr,bias_iqr,bias_iqr_perc,bias_std
0.09623451923076923,-0.00012576196430987008,"(0.09502914012928901, 0.09743989833224945)",0.08611599297012303,0.013991467719288754,0.9230769230769231,0.9181286549707602,0.001305122429595945,0.095865,-4.999999999991123e-06,5.215395848535645e-05,0.01867249999999998,-0.0002575000000000216,0.013602746962494536,-7.266041838486538e-05
0.09591767206477733,-0.00044260913030176596,"(0.0947221189765655, 0.09711322515298916)",0.13181019332161686,0.013524360773297843,0.9261744966442953,0.9239766081871345,0.004593273543958577,0.09603500000000001,0.00016500000000001236,0.0017210806300199475,0.01856250000000001,-0.00036749999999999283,0.01941362916006301,-0.0005397673643757761
0.09624407920792079,-0.00011620198715830976,"(0.09503322446717337, 0.09745493394866821)",0.11247803163444639,0.01384986271469634,0.9210526315789473,0.9181286549707602,0.0012059116652333298,0.09578,-8.999999999999286e-05,0.0009387712527380084,0.018729999999999997,-0.00020000000000000573,0.010565240359218473,-0.00021426542297727988
0.09579954635108481,-0.0005607348439942844,"(0.09463653924345541, 0.09696255345871421)",0.10896309314586995,0.013329019812476268,0.9607843137254902,0.9298245614035088,0.005819149104173846,0.09578,-8.999999999999286e-05,0.0009387712527380084,0.018914999999999987,-1.5000000000015001e-05,0.0007923930269421553,-0.0007351083251973516
0.09593946768060836,-0.0004208135144707359,"(0.09479617576744534, 0.09708275959377138)",0.07557117750439367,0.01334748834235976,0.8860759493670886,0.9239766081871345,0.004367084749564075,0.09578500000000001,-8.499999999998786e-05,0.0008866172942525072,0.01862000000000001,-0.00030999999999999084,0.016376122556787682,-0.0007166397953138597
0.09652554079696395,0.00016525960188484845,"(0.09532268182009053, 0.09772839977383736)",0.07381370826010544,0.014056314821156693,0.9433962264150944,0.9239766081871345,0.001715017845893209,0.09597,0.00010000000000000286,0.0010430791697090109,0.01869499999999999,-0.00023500000000001298,0.012414157422082036,-7.813316516926128e-06
0.09648270588235294,0.00012242468727384492,"(0.0952733009138092, 0.09769211085089669)",0.10369068541300527,0.01390192171037584,0.9150326797385621,0.9122807017543859,0.001270489103555012,0.09601000000000001,0.0001400000000000151,0.0014603108375927309,0.018362500000000004,-0.0005674999999999986,0.029978869519281484,-0.00016220642729777857
0.0958585028790787,-0.0005017783160004008,"(0.09467344631055383, 0.09704355944760357)",0.0843585237258348,0.013768855465551292,0.8980891719745223,0.935672514619883,0.005207314775104927,0.09524,-0.0006299999999999917,0.0065713987691664935,0.018430000000000002,-0.0005000000000000004,0.026413100898045452,-0.0002952726721223275
0.09610710317460318,-0.0002531780204759193,"(0.09493195796252146, 0.0972822483866849)",0.11423550087873462,0.013428034808872816,0.9210526315789473,0.9122807017543859,0.0026274105610315356,0.095825,-4.500000000000337e-05,0.00046938562636907657,0.017822500000000005,-0.0011074999999999974,0.05850501848917048,-0.0006360933288008033
0.09584952941176472,-0.0005107517833143754,"(0.09468973643735148, 0.09700932238617796)",0.10369068541300527,0.013331639566481215,0.9281045751633987,0.9415204678362573,0.005300438904701519,0.09545000000000001,-0.0004199999999999898,0.0043809325127776135,0.018345,-0.0005850000000000022,0.030903328050713264,-0.000732488571192404
0.09580823300970874,-0.0005520481853703574,"(0.09462476700720839, 0.0969916990122091)",0.09490333919156414,0.013670596716162432,0.9225806451612903,0.9239766081871345,0.005729001394804452,0.09516,-0.0007100000000000023,0.007405862104933788,0.018725000000000006,-0.00020499999999999685,0.010829371368198459,-0.00039353142151118785
0.09582212598425197,-0.000538155210827132,"(0.09468454788843347, 0.09695970408007046)",0.10720562390158173,0.013050495339540596,0.9411764705882353,0.9239766081871345,0.005584823997531198,0.095825,-4.500000000000337e-05,0.00046938562636907657,0.017999999999999988,-0.0009300000000000141,0.04912836767036524,-0.0010136327981330236
0.0962708187134503,-8.946248162879089e-05,"(0.09508426039278713, 0.09745737703411349)",0.0984182776801406,0.013679550863548084,0.948051948051948,0.9239766081871345,0.0009284165687278997,0.09594,7.000000000000062e-05,0.0007301554187962931,0.01826,-0.0006700000000000039,0.03539355520338108,-0.0003845772741255353
0.0961188888888889,-0.00024139230619019125,"(0.09493180070366043, 0.09730597707411738)",0.11423550087873462,0.013564503610759874,0.9276315789473685,0.9181286549707602,0.0025051017202979958,0.09589500000000001,2.5000000000011124e-05,0.00026076979242736125,0.018392499999999992,-0.0005375000000000102,0.028394083465399372,-0.0004996245269137459
0.09597811284046694,-0.00038216835461216125,"(0.0948127400722808, 0.09714348560865307)",0.09666080843585237,0.013448458209235948,0.896774193548387,0.935672514619883,0.003966036108160275,0.095865,-4.999999999991123e-06,5.215395848535645e-05,0.01862000000000001,-0.00030999999999999084,0.016376122556787682,-0.0006156699284376715
0.09625924901185771,-0.00010103218322138341,"(0.09502149236245103, 0.0974970056612644)",0.11072056239015818,0.014171647117013514,0.9144736842105263,0.935672514619883,0.001048483690254558,0.095955,8.500000000000174e-05,0.000886617294252652,0.019407500000000008,0.0004775000000000057,0.025224511357633685,0.0001075189793398948
0.09625244274809161,-0.00010783844698748768,"(0.09506112119155066, 0.09744376430463256)",0.07908611599297012,0.013881626429888258,0.9113924050632911,0.9239766081871345,0.0011191171886388677,0.09545000000000001,-0.0004199999999999898,0.0043809325127776135,0.018442499999999987,-0.0004875000000000157,0.02575277337559512,-0.00018250170778536141
0.0962883984375,-7.188275757909202e-05,"(0.09507942422695366, 0.09749737264804635)",0.10017574692442882,0.013924322402800806,0.9285714285714286,0.9181286549707602,0.0007459791180306653,0.09578500000000001,-8.499999999998786e-05,0.0008866172942525072,0.019122499999999987,0.00019249999999998435,0.010169043845746663,-0.00013980573487281343
0.09604863547758286,-0.00031164571749624226,"(0.09486101830136677, 0.09723625265379894)",0.0984182776801406,0.013691758159338669,0.922077922077922,0.9298245614035088,0.0032341719392176005,0.09566,-0.00021000000000000185,0.002190466256388879,0.0189,-3.0000000000002247e-05,0.0015847860538828443,-0.0003723699783349504
0.09599680080482896,-0.0003634803902501371,"(0.0948330880216854, 0.09716051358797252)",0.1265377855887522,0.013204284435217548,0.94,0.9122807017543859,0.003772097650008718,0.09578,-8.999999999999286e-05,0.0009387712527380084,0.01822,-0.0007100000000000023,0.03750660327522463,-0.0008598437024560715
