mean,bias,CI,miss_percent,std,accuracy_a,accuracy_b,bias_perc,median,bias_median,bias_median_perc,iqr,bias_iqr,bias_iqr_perc,bias_std
0.09217482517482518,-0.004185456020253914,"(0.09076718967114428, 0.09358246067850609)",0.4973637961335677,0.012094194510033395,0.9302325581395349,0.9122807017543859,0.04343548989630445,0.091635,-0.004235000000000003,0.04417440283717537,0.016272499999999995,-0.002657500000000007,0.14038563127311182,-0.0019699336276402246
0.0924739649122807,-0.0038863162827983966,"(0.09098316829129155, 0.09396476153326985)",0.4991212653778559,0.012786098004546309,0.9534883720930233,0.9064327485380117,0.04033110151402155,0.0907,-0.005169999999999994,0.05392719307395425,0.01679,-0.002140000000000003,0.11304807184363459,-0.0012780301331273107
0.09224804347826086,-0.0041122377168182345,"(0.09075122959061212, 0.09374485736590961)",0.5149384885764499,0.012631610210964362,0.9518072289156626,0.9005847953216374,0.042675650857567624,0.090825,-0.005044999999999994,0.05262334411181802,0.015549999999999994,-0.003380000000000008,0.1785525620707875,-0.0014325179267092574
0.09264651408450705,-0.0037137671105720443,"(0.0910898542284293, 0.0942031739405848)",0.5008787346221442,0.013327341545926545,0.9069767441860465,0.9298245614035088,0.038540434549517465,0.09207499999999999,-0.0037950000000000067,0.039584854490455894,0.016595,-0.0023350000000000037,0.12334918119387234,-0.0007367865917470746
0.09250910652920961,-0.0038511746658694834,"(0.0910650886215613, 0.09395312443685792)",0.48857644991212656,0.012515687861529349,0.9090909090909091,0.9239766081871345,0.039966411659518426,0.09246,-0.0034099999999999964,0.03556899968707621,0.016650000000000012,-0.0022799999999999904,0.12044374009508664,-0.0015484402761442705
0.09201579335793358,-0.004344487837145514,"(0.09047596730956158, 0.09355561940630559)",0.523725834797891,0.012875293222756354,0.9512195121951219,0.9122807017543859,0.045085877534439746,0.09156,-0.004309999999999994,0.04495671221445702,0.01816999999999999,-0.0007600000000000107,0.04014791336502961,-0.001188834914917265
0.09254742160278746,-0.003812859592291634,"(0.09100892006869646, 0.09408592313687847)",0.4956063268892794,0.013241862614317321,0.9195402298850575,0.9239766081871345,0.03956878856105236,0.09087,-0.0049999999999999906,0.05215395848544895,0.017130000000000006,-0.001799999999999996,0.09508716323296333,-0.0008222655233562984
0.09288240549828178,-0.0034778756967973196,"(0.09135546751604656, 0.094409343480517)",0.48857644991212656,0.013234378236134598,0.8636363636363636,0.9298245614035088,0.03609241954946606,0.09159,-0.004279999999999992,0.044643788463544304,0.016124999999999987,-0.002805000000000016,0.14817749603803568,-0.0008297499015390217
0.09161549645390071,-0.0047447847411783844,"(0.09018981871080924, 0.09304117419699219)",0.5043936731107206,0.01216251197078503,0.9411764705882353,0.8947368421052632,0.049240046649227605,0.09084,-0.005029999999999993,0.052466882236361666,0.01713500000000001,-0.001794999999999991,0.09482303222398261,-0.0019016161668885898
0.09333895683453239,-0.0030213243605467094,"(0.09181373500624454, 0.09486417866282024)",0.5114235500878734,0.012918308167538325,0.9047619047619048,0.9122807017543859,0.031354457698500385,0.09242500000000001,-0.0034449999999999897,0.035934077396474286,0.01629499999999999,-0.0026350000000000123,0.13919704173270006,-0.0011458199701352943
