mean,bias,CI,miss_percent,std,accuracy_a,accuracy_b,bias_perc,median,bias_median,bias_median_perc,iqr,bias_iqr,bias_iqr_perc,bias_std
0.09798355685131195,0.0016232756562328532,"(0.09644901851772594, 0.09951809518489796)",0.39718804920913886,0.014448976335241828,0.9320388349514563,0.9181286549707602,0.01684589995069203,0.09797,0.0021000000000000046,0.02190466256388865,0.019540000000000002,0.0006099999999999994,0.03222398309561539,0.00038484819756820846
0.09901707964601772,0.0026567984509386217,"(0.0974771218512791, 0.10055703744075634)",0.40421792618629176,0.014414603255325158,0.9607843137254902,0.935672514619883,0.027571509941528672,0.09874,0.0028699999999999976,0.029936372170647728,0.019100000000000006,0.00017000000000000348,0.008980454305335629,0.00035047511765153895
0.09828455657492356,0.0019242753798444645,"(0.09675647699549543, 0.0998126361543517)",0.4253075571177504,0.014046121674039142,0.9191919191919192,0.9181286549707602,0.01996959074817159,0.0978,0.0019300000000000012,0.020131427975383344,0.01861,-0.00032000000000000084,0.016904384574749118,-1.8006463634477263e-05
0.09835032934131739,0.0019900481462382935,"(0.09682973335997193, 0.09987092532266285)",0.4130052724077329,0.014127251120282845,0.9504950495049505,0.935672514619883,0.02065216208958013,0.09833,0.002460000000000004,0.02565974757484097,0.018284999999999996,-0.0006450000000000067,0.034072900158478955,6.312298260922541e-05
0.09749597667638484,0.0011356954813057374,"(0.09595326220598278, 0.09903869114678689)",0.39718804920913886,0.014525961578805311,0.9223300970873787,0.9298245614035088,0.011785929505607699,0.0971,0.0012300000000000089,0.012829873787420558,0.020370000000000013,0.0014400000000000107,0.0760697305863714,0.000461833441131692
0.09804518518518518,0.001684903990106082,"(0.09656961445472091, 0.09952075591564945)",0.38312829525483305,0.014055979608384568,0.9339622641509434,0.9298245614035088,0.0174854615325897,0.09816,0.0022900000000000004,0.023886512986335668,0.019119999999999984,0.00018999999999998185,0.010036978341256303,-8.148529289051312e-06
0.09835668639053255,0.0019964051954534517,"(0.0968184240646353, 0.0998949487164298)",0.40597539543058,0.01437732695022623,0.9215686274509803,0.9181286549707602,0.02071813376521574,0.097635,0.0017650000000000027,0.01841034734536354,0.0194975,0.0005674999999999986,0.029978869519281484,0.0003131988125526109
0.09951316417910448,0.0031528829840253847,"(0.0979952302565399, 0.10103109810166906)",0.4112478031634446,0.014123769009575267,0.9603960396039604,0.9298245614035088,0.03271973623284108,0.09874,0.0028699999999999976,0.029936372170647728,0.018915000000000015,-1.4999999999987246e-05,0.000792393026940689,5.9640871901647796e-05
0.09845381097560976,0.0020935297805306646,"(0.09690592250971428, 0.10000169944150525)",0.4235500878734622,0.014250106575735427,0.9191919191919192,0.9181286549707602,0.021726065496761714,0.098195,0.0023250000000000076,0.024251590695733887,0.019604999999999997,0.000674999999999995,0.03565768621236107,0.00018597843806180715
0.09911347222222222,0.002753191027143123,"(0.09762063615437712, 0.10060630829006732)",0.36731107205623903,0.014402857825335593,0.9444444444444444,0.9122807017543859,0.028571845090088036,0.09876499999999999,0.002894999999999995,0.030197141963074943,0.019942500000000002,0.0010124999999999995,0.05348652931854196,0.00033872968766197366
0.0986476802507837,0.002287399055704603,"(0.09708831526408299, 0.10020704523748442)",0.43936731107205623,0.01415594888876984,0.90625,0.9005847953216374,0.023737986516185212,0.09812,0.002250000000000002,0.023469281318452093,0.01833499999999999,-0.0005950000000000122,0.0314315900686747,9.182075109622108e-05
0.09863434523809524,0.0022740640430161385,"(0.09704212823344534, 0.10022656224274513)",0.4094903339191564,0.01483719986616459,0.9207920792079208,0.9298245614035088,0.023599599490710804,0.09776499999999999,0.001894999999999994,0.019766350265985125,0.0204675,0.0015374999999999972,0.08122028526148954,0.0007730717284909708
0.09953554896142434,0.0031752677663452467,"(0.09804555351394102, 0.10102554440890767)",0.4077328646748682,0.013905436578504678,0.9313725490196079,0.9298245614035088,0.0329520392319839,0.09823,0.002360000000000001,0.02461666840513196,0.018330000000000013,-0.0005999999999999894,0.031695721077653956,-0.00015869155916894105
0.09891454005934716,0.0025542588642680636,"(0.09735471522541189, 0.10047436489328243)",0.4077328646748682,0.014557121861344682,0.9607843137254902,0.9181286549707602,0.026507382840623175,0.09834,0.00247,0.02576405549181183,0.018739999999999993,-0.0001900000000000096,0.01003697834125777,0.0004929937236710629
0.09890409221902019,0.002543811023941092,"(0.09743827829634191, 0.10036990614169847)",0.39015817223198596,0.013882691951005036,0.9809523809523809,0.9298245614035088,0.02639895808098782,0.09831,0.0024399999999999977,0.02545113174089911,0.01874999999999999,-0.00018000000000001348,0.009508716323297067,-0.00018143618666858347
0.09868729166666666,0.002327010471587565,"(0.09714688383202738, 0.10022769950130594)",0.4094903339191564,0.014354412024995428,0.9405940594059405,0.9181286549707602,0.024149062691884302,0.09833,0.002460000000000004,0.02565974757484097,0.01917999999999999,0.00024999999999998634,0.013206550449021992,0.0002902838873218086
0.0994092857142857,0.0030490045192066023,"(0.09781241225822265, 0.10100615917034875)",0.43409490333919154,0.014564977190074707,0.9072164948453608,0.9064327485380117,0.03164171462964045,0.099175,0.0033050000000000024,0.034473766558881846,0.0184125,-0.0005175000000000041,0.027337559429477232,0.0005008490524010881
0.09916518404907974,0.002804902854000646,"(0.09763318692441897, 0.10069718117374052)",0.4270650263620387,0.01406042178368958,0.9591836734693877,0.9298245614035088,0.02910849594058559,0.099335,0.0034650000000000097,0.036142693230416294,0.019532500000000008,0.0006025000000000058,0.031827786582145044,-3.7063539840391513e-06
0.09852786324786325,0.0021675820527841533,"(0.09703555726593001, 0.1000201692297965)",0.38312829525483305,0.014215396130095396,0.8962264150943396,0.9122807017543859,0.02249455923022822,0.09872,0.0028500000000000053,0.02972775633670601,0.019159999999999996,0.0002299999999999941,0.012150026413100585,0.00015126799242177677
0.09863348973607038,0.0022732085409912783,"(0.09708468250051581, 0.10018229697162494)",0.4007029876977153,0.014540447212478195,0.912621359223301,0.935672514619883,0.02359072133039153,0.09831,0.0024399999999999977,0.02545113174089911,0.019460000000000005,0.0005300000000000027,0.027997886951928296,0.0004763190748045751
0.0982809009009009,0.0019206197058218022,"(0.09676703545244039, 0.09979476634936141)",0.4147627416520211,0.014043495378250564,0.94,0.9181286549707602,0.019931653187411868,0.09834,0.00247,0.02576405549181183,0.01945000000000001,0.0005200000000000066,0.027469624933967592,-2.0632759423055286e-05
0.09904975757575757,0.002689476380678471,"(0.09752065858557186, 0.10057885656594327)",0.4200351493848858,0.014120299382530743,0.9292929292929293,0.9298245614035088,0.02791063234066005,0.098695,0.002825000000000008,0.029466986544278796,0.019452499999999998,0.0005224999999999952,0.027601690438457217,5.617124485712312e-05
0.09822798270893372,0.001867701513854625,"(0.09668870524858272, 0.09976726016928472)",0.39015817223198596,0.014578463527030162,0.9142857142857143,0.9298245614035088,0.019382483017805933,0.0978,0.0019300000000000012,0.020131427975383344,0.020405000000000006,0.001475000000000004,0.07791864764923423,0.000514335389356543
0.09846243401759532,0.002102152822516218,"(0.09697473374169006, 0.09995013429350057)",0.4007029876977153,0.013966765413543575,0.941747572815534,0.9239766081871345,0.021815553010482186,0.09754,0.0016700000000000048,0.017419422134140033,0.019280000000000005,0.0003500000000000031,0.01848917062863196,-9.736272413004426e-05
0.09846772455089822,0.0021074433558191247,"(0.09693398248983276, 0.10000146661196369)",0.4130052724077329,0.014249386106650084,0.9207920792079208,0.935672514619883,0.021870456682797093,0.09831,0.0024399999999999977,0.02545113174089911,0.019059999999999994,0.00012999999999999123,0.006867406233491348,0.00018525796897646447
0.09928604790419163,0.002925766709112529,"(0.09773827841796771, 0.10083381739041554)",0.4130052724077329,0.014379709322162617,0.9207920792079208,0.9298245614035088,0.030362787165278023,0.098815,0.002945000000000003,0.030718681547929522,0.01881999999999999,-0.00011000000000001287,0.005810882197570673,0.00031558118448899754
0.09829185507246377,0.0019315738773846708,"(0.0967111903402268, 0.09987251980470074)",0.3936731107205624,0.014926932036995227,0.9423076923076923,0.9064327485380117,0.020045332510749376,0.09834,0.00247,0.02576405549181183,0.0199,0.0009699999999999986,0.05124141574220806,0.0008628038993216073
0.0989076,0.0025473188049209006,"(0.0974439626049533, 0.10037123739504669)",0.38488576449912126,0.013922291723381806,0.9619047619047619,0.9064327485380117,0.026435360849185508,0.098695,0.002825000000000008,0.029466986544278796,0.01820250000000001,-0.000727499999999992,0.038431061806655675,-0.00014183641429181375
