mean,bias,CI,miss_percent,std,accuracy_a,accuracy_b,bias_perc,median,bias_median,bias_median_perc,iqr,bias_iqr,bias_iqr_perc,bias_std
0.09727087128712872,0.0009105900920496207,"(0.09602735639976807, 0.09851438617448936)",0.11247803163444639,0.014223432335901053,0.9276315789473685,0.9239766081871345,0.00944984884597994,0.09714,0.0012700000000000072,0.013247105455304133,0.018810000000000007,-0.00011999999999999511,0.006339144215530644,0.00015930419822743347
0.09699556201550388,0.0006352808204247856,"(0.0958030501460703, 0.09818807388493747)",0.09314586994727592,0.013788519013176475,0.9548387096774194,0.9415204678362573,0.0065927663612632545,0.09642500000000001,0.0005550000000000138,0.005789089391884989,0.01929,0.0003599999999999992,0.019017432646592666,-0.0002756091244971448
0.09719142574257426,0.0008311445474951662,"(0.09594093951940723, 0.0984419119657413)",0.11247803163444639,0.014303171086229622,0.9276315789473685,0.9181286549707602,0.008625385243662104,0.09714,0.0012700000000000072,0.013247105455304133,0.019890000000000005,0.0009600000000000025,0.05071315372424735,0.00023904294855600292
0.09715542074363993,0.0007951395485608359,"(0.09593604134239936, 0.09837480014488051)",0.10193321616871705,0.014030376840392133,0.9025974025974026,0.9239766081871345,0.008251735452609306,0.09699,0.0011200000000000099,0.01168248670074069,0.01942000000000002,0.0004900000000000182,0.02588483888008548,-3.375129728148615e-05
0.09690662768031189,0.0005463464852327876,"(0.09567789332598417, 0.0981353620346396)",0.0984182776801406,0.014165788402562895,0.935064935064935,0.935672514619883,0.005669830748280219,0.09657,0.0007000000000000062,0.007301554187962931,0.01933,0.0003999999999999976,0.021130480718436213,0.00010166026488927539
0.0971453125,0.0007850313049208996,"(0.09592244923676098, 0.09836817576323902)",0.10017574692442882,0.014084289129861758,0.9415584415584416,0.9181286549707602,0.008146834932243736,0.097045,0.0011750000000000094,0.012256180244080624,0.019390000000000004,0.0004600000000000021,0.0243000528262019,2.016099218813891e-05
0.09705868884540117,0.0006984076503220721,"(0.09582777790965495, 0.09828959978114739)",0.10193321616871705,0.014163060543674073,0.9155844155844156,0.935672514619883,0.007247878915049681,0.09688,0.001009999999999997,0.010535099614060676,0.01933,0.0003999999999999976,0.021130480718436213,9.893240600045324e-05
0.09662986666666665,0.00026958547158754953,"(0.09540572357922666, 0.09785400975410663)",0.0773286467486819,0.014277739953798541,0.9050632911392406,0.9298245614035088,0.0027976824916251556,0.0961,0.00023000000000000798,0.0023990820903307393,0.019629999999999995,0.0006999999999999923,0.03697834125726319,0.00021361181612492182
0.09728266144814089,0.0009223802530617942,"(0.09606724248733517, 0.09849808040894661)",0.10193321616871705,0.013984807371448863,0.8896103896103896,0.935672514619883,0.009572203833594646,0.0971,0.0012300000000000089,0.012829873787420558,0.019405000000000006,0.0004750000000000032,0.025092445853143325,-7.93207662247563e-05
0.09690894026974951,0.0005486590746704156,"(0.09569034034597293, 0.0981275401935261)",0.08787346221441125,0.014131257538110136,0.9551282051282052,0.9122807017543859,0.005693830153522159,0.09646,0.0005900000000000072,0.006154167101283062,0.019409999999999997,0.0004799999999999943,0.02535657686212331,6.712940043651638e-05
